,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,address,state,city,zip_code,genre,category1,category2,category3
621,dIpNaPgPwyDJ8GgVHY7r-A,spin-pollo-falls-church-2,Spin Pollo,https://s3-media3.fl.yelpcdn.com/bphoto/2l9nGuFjmkTc31OG5c4_-Q/o.jpg,False,https://www.yelp.com/biz/spin-pollo-falls-church-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,133,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 38.87029, 'longitude': -77.17526}","['delivery', 'pickup']",$,"{'address1': '6672 Arlington Blvd', 'address2': None, 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['6672 Arlington Blvd', 'Falls Church, VA 22042']}",+17038273322,(703) 827-3322,6806.589631125971,"['6672 Arlington Blvd', 'Falls Church, VA 22042']",VA,Falls Church,22042,"['Peruvian', 'Latin American', 'Chicken Shop']",Peruvian,Latin American,Chicken Shop
622,7pQkf1sCiZL42RGsUHDlLQ,acqua-al-2-washington,Acqua Al 2,https://s3-media4.fl.yelpcdn.com/bphoto/0oWzJB-vICo8L2wJzQxVDA/o.jpg,False,https://www.yelp.com/biz/acqua-al-2-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,758,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 38.8868532, 'longitude': -76.9960346}","['delivery', 'pickup']",$$,"{'address1': '212 7th St SE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['212 7th St SE', 'Washington, DC 20003']}",+12025254375,(202) 525-4375,16364.156423560376,"['212 7th St SE', 'Washington, DC 20003']",DC,Washington,20003,"['Italian', 'Wine Bars']",Italian,Wine Bars,
623,QTO7hmPr7m9ltLUTpyeY4w,estadio-washington,Estadio,https://s3-media2.fl.yelpcdn.com/bphoto/9b_I3xlez1fhYWLA-NGFqA/o.jpg,False,https://www.yelp.com/biz/estadio-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,1154,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 38.9101686345639, 'longitude': -77.0320932872478}",['delivery'],$$,"{'address1': '1520 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1520 14th St NW', 'Washington, DC 20005']}",+12023191404,(202) 319-1404,12693.14527786517,"['1520 14th St NW', 'Washington, DC 20005']",DC,Washington,20005,"['Spanish', 'Tapas/Small Plates']",Spanish,Tapas/Small Plates,
624,Ueu-eeUID6i9Zwz6Cp6Xzg,raku-washington-3,Raku,https://s3-media4.fl.yelpcdn.com/bphoto/mjhlCUQxnwIV431XuT_YjA/o.jpg,False,https://www.yelp.com/biz/raku-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,237,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 38.9340958, 'longitude': -77.072745}","['delivery', 'pickup']",$$,"{'address1': '3312 Wisconsin Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20016', 'country': 'US', 'state': 'DC', 'display_address': ['3312 Wisconsin Ave NW', 'Washington, DC 20016']}",+12022447258,(202) 244-7258,8953.558705291169,"['3312 Wisconsin Ave NW', 'Washington, DC 20016']",DC,Washington,20016,"['Sushi Bars', 'Asian Fusion']",Sushi Bars,Asian Fusion,
625,DLLDkufjsDxGtTa5WLxYyg,nazca-mochica-washington-2,Nazca Mochica,https://s3-media2.fl.yelpcdn.com/bphoto/_iNBVU8_ht7svrLovGe8YQ/o.jpg,False,https://www.yelp.com/biz/nazca-mochica-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,403,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 38.9099, 'longitude': -77.03797}","['delivery', 'pickup']",$$,"{'address1': '1633 P St NW', 'address2': None, 'address3': None, 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1633 P St NW', 'Washington, DC 20036']}",+12027333170,(202) 733-3170,12201.382778978958,"['1633 P St NW', 'Washington, DC 20036']",DC,Washington,20036,"['Peruvian', 'Lounges']",Peruvian,Lounges,
626,E3Qj0AHTtnbRvyVojXO7IQ,flavio-restaurant-washington,Flavio Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/LiTG567R8FDW4dhR5JwlrQ/o.jpg,False,https://www.yelp.com/biz/flavio-restaurant-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,674,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 38.9046096801758, 'longitude': -77.0608749389648}","['delivery', 'pickup']",$$,"{'address1': '1073 31st St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1073 31st St NW', 'Washington, DC 20007']}",+12029656666,(202) 965-6666,10417.240084309038,"['1073 31st St NW', 'Washington, DC 20007']",DC,Washington,20007,"['Italian', 'Wine Bars']",Italian,Wine Bars,
627,VIFbn6IztSXf6pvAGzxhyg,pow-pow-washington,Pow Pow,https://s3-media2.fl.yelpcdn.com/bphoto/1dlf88376A3d1WqW28upeA/o.jpg,False,https://www.yelp.com/biz/pow-pow-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,313,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.0,"{'latitude': 38.8999671936035, 'longitude': -76.9885711669922}","['delivery', 'pickup']",$$,"{'address1': '1253 H St NE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['1253 H St NE', 'Washington, DC 20002']}",+12023991364,(202) 399-1364,16610.310918708798,"['1253 H St NE', 'Washington, DC 20002']",DC,Washington,20002,"['Asian Fusion', 'Kosher']",Asian Fusion,Kosher,
628,KCzt_M3SsnSLoDUSVVoQBw,coopers-hawk-winery-and-restaurant-ashburn-ashburn,Cooper's Hawk Winery & Restaurant - Ashburn,https://s3-media2.fl.yelpcdn.com/bphoto/OYm71bLu0U7JdvmZi1u_Ug/o.jpg,False,https://www.yelp.com/biz/coopers-hawk-winery-and-restaurant-ashburn-ashburn?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,650,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 39.0663477, 'longitude': -77.4844859}",[],$$,"{'address1': '19870 Belmont Chase Dr', 'address2': None, 'address3': '', 'city': 'Ashburn', 'zip_code': '20147', 'country': 'US', 'state': 'VA', 'display_address': ['19870 Belmont Chase Dr', 'Ashburn, VA 20147']}",+17038400999,(703) 840-0999,30564.836580048468,"['19870 Belmont Chase Dr', 'Ashburn, VA 20147']",VA,Ashburn,20147,"['American (New)', 'Wineries', 'Venues & Event Spaces']",American (New),Wineries,Venues & Event Spaces
629,WamE_6fZJN6Y_hB9hKoODw,mezcalero-washington,Mezcalero,https://s3-media3.fl.yelpcdn.com/bphoto/JFB5pLT2cdE_59Xm8zc0Xw/o.jpg,False,https://www.yelp.com/biz/mezcalero-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,269,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 38.93763, 'longitude': -77.03309}",['delivery'],$$,"{'address1': '3714 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3714 14th St NW', 'Washington, DC 20010']}",+12028032114,(202) 803-2114,12412.934023363474,"['3714 14th St NW', 'Washington, DC 20010']",DC,Washington,20010,"['Mexican', 'Cocktail Bars', 'Diners']",Mexican,Cocktail Bars,Diners
630,40ghBT9wT5vnUZNPhlE5Gg,tico-dc-washington-2,Tico DC,https://s3-media3.fl.yelpcdn.com/bphoto/BJcV95Px1PdrfYp2d3mzLQ/o.jpg,False,https://www.yelp.com/biz/tico-dc-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,953,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 38.9165859109143, 'longitude': -77.0321365079346}","['delivery', 'pickup']",$$,"{'address1': '1926 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1926 14th St NW', 'Washington, DC 20009']}",+12023191400,(202) 319-1400,12574.493841414713,"['1926 14th St NW', 'Washington, DC 20009']",DC,Washington,20009,"['Mexican', 'Tapas/Small Plates', 'Latin American']",Mexican,Tapas/Small Plates,Latin American
631,AgwAkMq0YstWFO4bw8HRiA,alta-strada-city-vista-washington-2,Alta Strada City Vista,https://s3-media1.fl.yelpcdn.com/bphoto/oYG9o_OzvJ8Xc0DTnirbfA/o.jpg,False,https://www.yelp.com/biz/alta-strada-city-vista-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,265,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 38.9025860467076, 'longitude': -77.0179002538979}","['delivery', 'pickup']",$$,"{'address1': '465 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['465 K St NW', 'Washington, DC 20001']}",+12026294662,(202) 629-4662,14070.841559331022,"['465 K St NW', 'Washington, DC 20001']",DC,Washington,20001,"['Italian', 'Wine Bars', 'Desserts']",Italian,Wine Bars,Desserts
632,BCsYq-I0vxPYK8qZXLz07Q,high-street-cafe-washington-3,High Street Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/LMtQAx8yuTwYIRY6Z-P3uQ/o.jpg,False,https://www.yelp.com/biz/high-street-cafe-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,64,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 38.9069223, 'longitude': -77.0629111}","['delivery', 'pickup']",,"{'address1': '1303 Wisconsin Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1303 Wisconsin Ave NW', 'Washington, DC 20007']}",+12023330256,(202) 333-0256,10178.380196601413,"['1303 Wisconsin Ave NW', 'Washington, DC 20007']",DC,Washington,20007,"['American (Traditional)', 'Bars', 'Cafes']",American (Traditional),Bars,Cafes
633,hvtH8uV4-jpm1Ki6c72XWw,the-sovereign-washington-3,The Sovereign,https://s3-media1.fl.yelpcdn.com/bphoto/SOWzcJ4HfD2mlS82maWe0Q/o.jpg,False,https://www.yelp.com/biz/the-sovereign-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,440,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 38.9055439446593, 'longitude': -77.063429367214}",['delivery'],$$,"{'address1': '1206 Wisconsin Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1206 Wisconsin Ave NW', 'Washington, DC 20007']}",+12027745875,(202) 774-5875,10177.855205439835,"['1206 Wisconsin Ave NW', 'Washington, DC 20007']",DC,Washington,20007,"['Belgian', 'Beer Bar']",Belgian,Beer Bar,
634,0HkNpi8bA_DvNeOFDyFOqg,paccis-trattoria-and-pasticceria-silver-spring-3,Pacci's Trattoria & Pasticceria,https://s3-media2.fl.yelpcdn.com/bphoto/gYdxNLikhMfhJh5741uTsg/o.jpg,False,https://www.yelp.com/biz/paccis-trattoria-and-pasticceria-silver-spring-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,247,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': 39.0152, 'longitude': -77.05556}",['delivery'],$$,"{'address1': '6 Post Office Rd', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['6 Post Office Rd', 'Silver Spring, MD 20910']}",+13015880867,(301) 588-0867,13967.237368328366,"['6 Post Office Rd', 'Silver Spring, MD 20910']",MD,Silver Spring,20910,"['Italian', 'Breakfast & Brunch', 'Buffets']",Italian,Breakfast & Brunch,Buffets
635,kTZu7WieAo1ihJ3rRqmBMA,augies-mussel-house-and-beer-garden-alexandria-2,Augie's Mussel House & Beer Garden,https://s3-media4.fl.yelpcdn.com/bphoto/try31hiHiHXt9i_JewHmBA/o.jpg,False,https://www.yelp.com/biz/augies-mussel-house-and-beer-garden-alexandria-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,145,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 38.80557, 'longitude': -77.05179}","['delivery', 'pickup']",$$,"{'address1': '1106 King St', 'address2': None, 'address3': '', 'city': 'Alexandria', 'zip_code': '22314', 'country': 'US', 'state': 'VA', 'display_address': ['1106 King St', 'Alexandria, VA 22314']}",+17037213970,(703) 721-3970,17677.78926412248,"['1106 King St', 'Alexandria, VA 22314']",VA,Alexandria,22314,"['Belgian', 'Beer Gardens']",Belgian,Beer Gardens,
636,GZM_uk3Gw7jM-UYKq9n0Lw,ichi-ban-sushi-restaurant-mclean,Ichi Ban Sushi Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/h3kCtbBjwhF12QO1GCLfkw/o.jpg,False,https://www.yelp.com/biz/ichi-ban-sushi-restaurant-mclean?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,207,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 38.9341163635254, 'longitude': -77.1792602539062}",['delivery'],$$,"{'address1': '6821A Old Dominion Dr', 'address2': '', 'address3': '', 'city': 'McLean', 'zip_code': '22101', 'country': 'US', 'state': 'VA', 'display_address': ['6821A Old Dominion Dr', 'McLean, VA 22101']}",+17034489117,(703) 448-9117,447.3426265566604,"['6821A Old Dominion Dr', 'McLean, VA 22101']",VA,McLean,22101,['Sushi Bars'],Sushi Bars,,
637,Lq5E_hkaDhNkEPUbi-4qAQ,harth-mclean-2,Harth,https://s3-media1.fl.yelpcdn.com/bphoto/skqFP0-oMjC3ObzSJfamMw/o.jpg,False,https://www.yelp.com/biz/harth-mclean-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,205,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 38.926489, 'longitude': -77.215981}",['delivery'],$$$,"{'address1': '7920 Jones Branch Dr', 'address2': '', 'address3': '', 'city': 'McLean', 'zip_code': '22102', 'country': 'US', 'state': 'VA', 'display_address': ['7920 Jones Branch Dr', 'McLean, VA 22102']}",+17037615131,(703) 761-5131,3488.5660866860303,"['7920 Jones Branch Dr', 'McLean, VA 22102']",VA,McLean,22102,"['American (New)', 'Bars', 'Breakfast & Brunch']",American (New),Bars,Breakfast & Brunch
638,yTDjgTgqR9YubrKCP95wnQ,uncle-julios-arlington-2,Uncle Julio's,https://s3-media2.fl.yelpcdn.com/bphoto/eSX3MFszY63UTm9a9JYWMQ/o.jpg,False,https://www.yelp.com/biz/uncle-julios-arlington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,752,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.8824607324308, 'longitude': -77.1129603299939}",['delivery'],$$,"{'address1': '4301 Fairfax Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Arlington', 'zip_code': '22203', 'country': 'US', 'state': 'VA', 'display_address': ['4301 Fairfax Dr', 'Ste 100', 'Arlington, VA 22203']}",+17035283131,(703) 528-3131,7732.975606308248,"['4301 Fairfax Dr', 'Ste 100', 'Arlington, VA 22203']",VA,Arlington,22203,"['Tex-Mex', 'Mexican']",Tex-Mex,Mexican,
639,DrVizckBcOXIYjpKagtgdg,mims-food-fairfax,Mim's Food,https://s3-media2.fl.yelpcdn.com/bphoto/-kAMqeNkVnvEaGdEgNOawQ/o.jpg,False,https://www.yelp.com/biz/mims-food-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,8,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 38.8439047, 'longitude': -77.2914333}",[],,"{'address1': '9990 Main St', 'address2': None, 'address3': '', 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['9990 Main St', 'Fairfax, VA 22031']}",+17032616566,(703) 261-6566,13888.733578019039,"['9990 Main St', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['Noodles', 'Mediterranean']",Noodles,Mediterranean,
640,PQcklV-B4_M4Z-6DVYrDCg,morelands-tavern-washington,Moreland's Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/eW6jBg5muX2jdi4BM7o36w/o.jpg,False,https://www.yelp.com/biz/morelands-tavern-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,127,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.95671, 'longitude': -77.03315}",['delivery'],$$,"{'address1': '5501 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5501 14th St NW', 'Washington, DC 20011']}",+12022480491,(202) 248-0491,12681.877512910494,"['5501 14th St NW', 'Washington, DC 20011']",DC,Washington,20011,"['American (Traditional)', 'Bars']",American (Traditional),Bars,
641,i01oTUNJeudzDOuC06mv1w,the-corner-q-lorton,The Corner Q,https://s3-media1.fl.yelpcdn.com/bphoto/9HQ6guoACoBrMXwdGIZTRA/o.jpg,False,https://www.yelp.com/biz/the-corner-q-lorton?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,189,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 38.705213, 'longitude': -77.22736}",[],$$,"{'address1': '8170 Silverbrook Rd', 'address2': 'Ste A', 'address3': '', 'city': 'Lorton', 'zip_code': '22079', 'country': 'US', 'state': 'VA', 'display_address': ['8170 Silverbrook Rd', 'Ste A', 'Lorton, VA 22079']}",+17036900777,(703) 690-0777,25559.46997319335,"['8170 Silverbrook Rd', 'Ste A', 'Lorton, VA 22079']",VA,Lorton,22079,"['Filipino', 'Latin American', 'American (New)']",Filipino,Latin American,American (New)
642,rfbh4p0AwKVGVUtRtVAiGg,mezeh-mediterranean-grill-arlington-arlington,Mezeh Mediterranean Grill - Arlington,https://s3-media2.fl.yelpcdn.com/bphoto/nejTinfJSU5bihjvqy0t7Q/o.jpg,False,https://www.yelp.com/biz/mezeh-mediterranean-grill-arlington-arlington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,393,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 38.8524038937489, 'longitude': -77.0498763498618}","['pickup', 'delivery']",$,"{'address1': '2450 Crystal Dr', 'address2': None, 'address3': '', 'city': 'Arlington', 'zip_code': '22202', 'country': 'US', 'state': 'VA', 'display_address': ['2450 Crystal Dr', 'Arlington, VA 22202']}",+17036859907,(703) 685-9907,14038.520430300896,"['2450 Crystal Dr', 'Arlington, VA 22202']",VA,Arlington,22202,['Mediterranean'],Mediterranean,,
643,OSiOyTWbZmWmuCCd-wLxxA,mazadar-restaurant-fairfax,Mazadar Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/-72E3Ct7HsAvyCCiJrjEuA/o.jpg,False,https://www.yelp.com/biz/mazadar-restaurant-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,534,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 38.8480618880988, 'longitude': -77.3529793638428}","['pickup', 'delivery']",$$,"{'address1': '11725 Lee Hwy', 'address2': 'Ste A15A', 'address3': '', 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['11725 Lee Hwy', 'Ste A15A', 'Fairfax, VA 22030']}",+15714320202,(571) 432-0202,17898.108649148333,"['11725 Lee Hwy', 'Ste A15A', 'Fairfax, VA 22030']",VA,Fairfax,22030,"['Afghan', 'Middle Eastern', 'Mediterranean']",Afghan,Middle Eastern,Mediterranean
644,_1vBGxd3gwqNeZPxQ4-N9w,wingos-washington-167,Wingo's,https://s3-media4.fl.yelpcdn.com/bphoto/jHZkxP3m6udD1CDd5J3AdQ/o.jpg,False,https://www.yelp.com/biz/wingos-washington-167?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,115,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,"{'latitude': 38.9195723384065, 'longitude': -77.0711683755566}","['pickup', 'delivery']",$$,"{'address1': '2218 Wisconsin Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['2218 Wisconsin Ave NW', 'Washington, DC 20007']}",+12028786576,(202) 878-6576,9184.33377324404,"['2218 Wisconsin Ave NW', 'Washington, DC 20007']",DC,Washington,20007,"['Chicken Wings', 'American (New)', 'Sports Bars']",Chicken Wings,American (New),Sports Bars
645,4lbPuTYSQdBJwjTKMhVMqA,breakers-korean-bbq-and-grill-fairfax-fairfax,Breakers Korean BBQ & Grill - Fairfax,https://s3-media2.fl.yelpcdn.com/bphoto/sa9jOqwmax0Utlz-37DYXg/o.jpg,False,https://www.yelp.com/biz/breakers-korean-bbq-and-grill-fairfax-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,752,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 38.84436167, 'longitude': -77.275065}","['delivery', 'pickup']",$$,"{'address1': '9650 Main St', 'address2': 'Ste 10', 'address3': '', 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['9650 Main St', 'Ste 10', 'Fairfax, VA 22031']}",+17033436688,(703) 343-6688,12936.880158258647,"['9650 Main St', 'Ste 10', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['Korean', 'Barbeque']",Korean,Barbeque,
646,poihzGMCcNFsGeoJ9NEIjg,house-of-milae-bethesda,House of Milae,https://s3-media3.fl.yelpcdn.com/bphoto/mqed51XuIwn4UUbTXe3qhQ/o.jpg,False,https://www.yelp.com/biz/house-of-milae-bethesda?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,319,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 38.987847, 'longitude': -77.097995}",['delivery'],$$,"{'address1': '4932 St Elmo Ave', 'address2': '', 'address3': '', 'city': 'Bethesda', 'zip_code': '20814', 'country': 'US', 'state': 'MD', 'display_address': ['4932 St Elmo Ave', 'Bethesda, MD 20814']}",+13016541997,(301) 654-1997,9211.899040912771,"['4932 St Elmo Ave', 'Bethesda, MD 20814']",MD,Bethesda,20814,['Korean'],Korean,,
